ticker,name,direction,signal,score,market_cap_yi,last_close,last_date,target_price,target_date,macd_kind,macd_passed,macd_failed_rules,macd_strength,three_push_hit,three_push_quality,pda_hit,pda_quality,pda_timeframe,pda_zone_low,pda_zone_high,notes
601611,中国核建,bottom,LONG,1.5,,10.17,2026-07-22,9.61,2026-07-17,miss,2/5,"R2,R3,R4",,True,0.228,True,FVG,W,8.86,10.47,三推底 10.36→10.06→9.61 反弹 62%/85% | 周线FVG [8.86-10.47] | 多: 入¥9.61 止¥8.77 标¥12.85 R:R 3.9
601615,明阳智能,bottom,LONG,1.5,,11.46,2026-07-22,9.96,2026-07-14,miss,1/5,"R1,R2,R3,R4",,True,0.661,True,OB,W,9.78,10.19,三推底 11.13→10.41→9.96 反弹 68%/72% | 周线OB [9.78-10.19] | 多: 入¥9.96 止¥9.68 标¥12.63 R:R 9.6
603023,威帝股份,bottom,LONG,1.5,,3.26,2026-07-22,3.22,2026-07-22,miss,2/5,"R2,R3,R4",,True,0.647,True,OB,W,3.06,3.35,三推底 3.44→3.42→3.22 反弹 70%/80% | 周线OB [3.06-3.35] | 多: 入¥3.22 止¥3.03 标¥4.07 R:R 4.5
603031,安孚科技,bottom,LONG,1.5,,38.98,2026-07-22,38.01,2026-07-22,miss,2/5,"R1,R3,R4",,True,0.111,True,OB,W,37.33,40.76,三推底 50.25→43.98→38.01 反弹 62%/89% | 周线OB [37.33-40.76] | 多: 入¥38.01 止¥36.96 标¥58.85 R:R 19.8
603122,合富中国,bottom,LONG,1.5,,9.63,2026-07-22,9.54,2026-07-22,miss,3/5,"R2,R3",,True,0.797,True,FVG,W,6.68,10.51,三推底 10.80→9.93→9.54 反弹 76%/70% | 周线FVG [6.68-10.51] | 多: 入¥9.54 止¥6.61 标¥12.77 R:R 1.1
603167,渤海轮渡,bottom,LONG,1.5,,8.49,2026-07-22,8.22,2026-07-10,miss,2/5,"R2,R3,R4",,True,0.492,True,OB,W,8.2,8.48,三推底 8.96→8.57→8.22 反弹 61%/76% | 周线OB [8.20-8.48] | 多: 入¥8.22 止¥8.12 标¥9.42 R:R 11.8
603192,汇得科技,top,SHORT,1.5,,21.8,2026-07-22,23.11,2026-07-22,miss,2/5,"R1,R3,R4",,True,0.04,True,OB,W,22.54,23.75,三推顶 18.45→21.85→23.11 回撤 90%/61% | 周线OB [22.54-23.75] | 空: 入¥23.11 止¥23.99 标¥16.37 R:R 7.7
603296,华勤技术,top,SHORT,1.5,,87.67,2026-07-22,87.67,2026-07-22,miss,1/5,"R1,R2,R3,R4",,True,0.663,True,FVG,W,82.88,97.15,三推顶 75.00→86.03→87.67 回撤 73%/83% | 周线FVG [82.88-97.15] | 空: 入¥87.67 止¥98.12 标¥65.88 R:R 2.1
603530,神马电力,bottom,LONG,1.5,,42.87,2026-07-22,42.63,2026-07-16,miss,2/5,"R2,R3,R4",,True,0.766,True,OB,W,36.38,44.0,三推底 49.40→48.00→42.63 反弹 78%/79% | 周线OB [36.38-44.00] | 多: 入¥42.63 止¥36.02 标¥59.96 R:R 2.6
603590,康辰药业,top,SHORT,1.5,,32.83,2026-07-22,37.85,2026-07-16,miss,1/5,"R1,R2,R3,R4",,True,0.351,True,OB,W,33.87,39.64,三推顶 30.13→34.88→37.85 回撤 70%/60% | 周线OB [33.87-39.64] | 空: 入¥37.85 止¥40.04 标¥27.95 R:R 4.5
603897,长城科技,bottom,LONG,1.5,,22.95,2026-07-22,22.01,2026-07-20,miss,2/5,"R2,R3,R4",,True,0.603,True,FVG,W,21.0,22.14,三推底 35.46→31.95→22.01 反弹 82%/80% | 周线FVG [21.00-22.14] | 多: 入¥22.01 止¥20.79 标¥39.51 R:R 14.3
605008,长鸿高科,top,SHORT,1.5,,11.97,2026-07-22,12.37,2026-07-16,miss,1/5,"R1,R2,R3,R4",,True,0.195,True,FVG,W,12.03,12.53,三推顶 12.08→12.32→12.37 回撤 65%/61% | 周线FVG [12.03-12.53] | 空: 入¥12.37 止¥12.66 标¥10.20 R:R 7.6
688269,凯立新材,bottom,LONG,1.5,,28.17,2026-07-22,27.83,2026-07-22,miss,2/5,"R2,R3,R4",,True,0.469,True,OB,W,27.82,30.18,三推底 32.05→30.29→27.83 反弹 68%/84% | 周线OB [27.82-30.18] | 多: 入¥27.83 止¥27.54 标¥37.55 R:R 33.7
688278,特宝生物,top,SHORT,1.5,,59.36,2026-07-22,61.6,2026-07-21,miss,2/5,"R2,R3,R4",,True,0.564,True,FVG,W,59.88,62.8,三推顶 60.10→61.28→61.60 回撤 73%/64% | 周线FVG [59.88-62.80] | 空: 入¥61.60 止¥63.43 标¥52.55 R:R 5.0
688630,芯碁微装,bottom,LONG,1.5,,401.0,2026-07-22,330.0,2026-07-20,miss,1/5,"R1,R2,R3,R4",,True,0.512,True,FVG,W,305.8,330.2,三推底 512.50→455.88→330.00 反弹 83%/68% | 周线FVG [305.80-330.20] | 多: 入¥330.00 止¥302.74 标¥563.89 R:R 8.6
688779,五矿新能,bottom,LONG,1.5,,6.9,2026-07-22,6.67,2026-07-17,miss,2/5,"R2,R3,R4",,True,0.777,True,FVG,W,6.53,6.81,三推底 8.76→7.87→6.67 反弹 80%/77% | 周线FVG [6.53-6.81] | 多: 入¥6.67 止¥6.46 标¥9.31 R:R 12.9
